id,is_iceberg_min,is_iceberg_max,is_iceberg,is_iceberg_0,is_iceberg_1,is_iceberg_2,is_iceberg_3,is_iceberg_4,is_iceberg_5,is_iceberg_6,is_iceberg_7,is_iceberg_8,is_iceberg_9
02747427,0.05295746773481369,0.9671120000000001,0.8596189618110655,0.861255586147308,0.945890945792198,0.8447334766387941,0.895954966545105,0.948154840936613,0.9671120000000001,0.05295746773481369,0.857982337474823,0.17813772,0.41170108299999997
38867253,0.4031507670879364,0.999190270900726,0.984593495731672,0.999076247215271,0.9599379721283909,0.999190270900726,0.997381150722504,0.993059009463344,0.9973549999999999,0.4031507670879364,0.4689809083938599,0.94585359,0.9761279820000001
86a3b5cc,0.027693726122378994,0.835073,0.26488385606324283,0.159342527389526,0.254788836012594,0.027693726122378994,0.181990429759026,0.292804891683498,0.835073,0.2749788761138916,0.3749301731586456,0.21977742,0.355017304
d5855224,0.2648524940013885,0.93962348,0.8113276267147065,0.907647609710693,0.7469619005173441,0.751635253429413,0.9079613089561459,0.9222604365804091,0.8710200000000001,0.32909104228019714,0.2648524940013885,0.93962348,0.7390580179999999
a28b90eb,0.401953466162085,0.6979221109999999,0.6051906275389785,0.44530978798866294,0.401953466162085,0.667047739028931,0.55744868516922,0.604401872086166,0.67785,0.6059793829917908,0.4348112940788269,0.63493979,0.6979221109999999
3488b8fc,0.10310520231723784,0.763246,0.360025968699507,0.36847850680351296,0.353212260399014,0.25127899646759,0.180696979165077,0.45413272588246995,0.763246,0.2695353627204895,0.10310520231723784,0.42895338,0.36683967700000003
b86d4006,0.4720750153064728,0.9887006878852841,0.90493706,0.9562553763389591,0.8884744331240649,0.9784969091415409,0.9887006878852841,0.970236456573908,0.745676,0.8791900277137756,0.4720750153064728,0.9171927,0.89268142
02553267,0.284215,0.8464432358741759,0.719690590898407,0.8464432358741759,0.507998309135437,0.7273734807968141,0.7008225917816159,0.803416110013598,0.284215,0.6915174126625061,0.7917436361312866,0.78436369,0.712007701
f686cdc4,0.4836424887180328,0.949964046478271,0.6886107028866575,0.703938245773315,0.900394612848759,0.7236983776092529,0.949964046478271,0.8408948913890509,0.537842,0.4836424887180328,0.5869611501693726,0.67328316,0.656684458
3137ef1d,0.13065377,0.9879497289657592,0.47623557210434253,0.542402565479279,0.410068578729406,0.27163091301918,0.89127242565155,0.7345945991613159,0.772871,0.9879497289657592,0.20942936837673187,0.13065377,0.401086241
342a1d01,0.212664,0.9955885410308841,0.9659187772649385,0.966626584529877,0.9627559223771099,0.9876450896263119,0.9955885410308841,0.979548172136048,0.212664,0.9863285422325134,0.8941999673843384,0.96521097,0.895261526
23821d71,0.1899967193603516,0.950543,0.5605907121566605,0.354085296392441,0.592654284313321,0.31587570905685397,0.871346890926361,0.428394389399632,0.950543,0.7042587399482727,0.1899967193603516,0.52852714,0.651988745
5f5da69d,0.17755848169326782,0.987016379833221,0.8989250957965853,0.9285250306129459,0.9229111519455909,0.8838313817977909,0.987016379833221,0.963581700420859,0.47118699999999997,0.17755848169326782,0.9140188097953796,0.72808588,0.72136426
2555c207,0.010782233439385893,0.709411,0.2633282095193865,0.11318130046129199,0.344046024437994,0.24987620115280199,0.276780217885971,0.09522186095203901,0.709411,0.34483790397644043,0.010782233439385893,0.4933255,0.234711394
45b9ee35,0.09371503442525864,0.782738557412996,0.4104049805,0.598204016685486,0.49516150124371094,0.3081374168396,0.6093209385871889,0.782738557412996,0.360195,0.1957950741052628,0.09371503442525864,0.42236352,0.39844644100000004
412b66e0,0.38483050465583796,0.8706884551886942,0.6932633220000001,0.8128673434257511,0.569312015101314,0.672859013080597,0.711901426315308,0.8706884551886942,0.688308,0.4368588924407959,0.38483050465583796,0.83765936,0.6982186440000001
c6fdd404,0.177558,0.9992037415504456,0.974564790725708,0.978198528289795,0.794679834097624,0.977402746677399,0.971726834774017,0.988320966461795,0.177558,0.9947450160980223,0.9992037415504456,0.63796699,0.684720278
e6c19679,0.2047557681798935,0.8839838822283341,0.690172447320074,0.8413565754890441,0.694847551099956,0.812368512153625,0.685497343540192,0.8839838822283341,0.7124550000000001,0.2047557681798935,0.2894635498523712,0.48127013,0.473975569
8d549cd2,0.016367841511964798,0.501342,0.06278064427664501,0.061500202864408,0.06406108568888201,0.043324209749699,0.08371818065643301,0.111766140234081,0.501342,0.04260940849781037,0.016367841511964798,0.04588456,0.113658234
8e6e087e,0.23156134784221602,0.5887271165847778,0.3503690042331815,0.438906848430634,0.34941300846636303,0.5086768865585329,0.23156134784221602,0.40315910088057505,0.351325,0.5887271165847778,0.3106619417667389,0.30649841,0.327324837
f6983f34,0.4453158080577849,0.9701,0.7221192119225615,0.8841400742530819,0.590523132234812,0.6147453188896179,0.732348024845123,0.8970778123218208,0.9701,0.4453158080577849,0.44534096121788025,0.73896164,0.7118903990000001
0f11be03,0.03453959,0.988166,0.164881560113749,0.13833202421665197,0.30962693989044104,0.327701598405838,0.121461592614651,0.191431096010846,0.988166,0.33167701959609985,0.04076272994279862,0.03453959,0.09975875199999999
2bd414a8,0.3358300626277924,0.968828916549683,0.7590875029563904,0.9511171579360959,0.9206022316217422,0.968828916549683,0.8978810310363771,0.9626740992967808,0.478054,0.3358300626277924,0.6202939748764038,0.61022842,0.595764816
aa4bdf31,0.08807948976755142,0.728112544396415,0.42846287786960596,0.628249287605286,0.370067513845861,0.43883588910102794,0.418089866638184,0.728112544396415,0.205646,0.14098255336284635,0.08807948976755142,0.68696225,0.531482995
b0a3e728,0.006507145706564188,0.9992087483406068,0.6965083774179219,0.786109030246735,0.606907724589109,0.902353048324585,0.948886811733246,0.9071501954716049,0.398729,0.9992087483406068,0.006507145706564188,0.36995742,0.102720059
21cafb54,0.026507768779993,0.5696594715118408,0.19162629596431752,0.187840431928635,0.399085420481861,0.026507768779993,0.140946313738823,0.22373198010214604,0.073584,0.5696594715118408,0.15751633048057556,0.19541216,0.363185287
98bb1260,0.011217729188501837,0.5523784756660461,0.1023613348054885,0.09683766961097699,0.035200176001526,0.310043513774872,0.14292947947979,0.08622472642935,0.107885,0.5523784756660461,0.011217729188501837,0.21084566,0.079662234
dc97b587,0.01403587870299816,0.794862926006317,0.272716045379639,0.31092697381973305,0.311140559576452,0.234505116939545,0.794862926006317,0.516799149463824,0.46321,0.09510768204927443,0.01403587870299816,0.08688942,0.23378402
c4bac1f1,0.148092230828713,0.72649747133255,0.33642231499999997,0.178517445921898,0.36861856373027,0.656135857105255,0.307236135005951,0.148092230828713,0.357143,0.72649747133255,0.3717324435710907,0.31570163,0.290683299
5e946e6e,0.4528699517250061,0.9946119785308841,0.9687561,0.9946119785308841,0.9383947283029549,0.981880903244019,0.953190982341766,0.984087016414757,0.972248,0.9812111854553224,0.4528699517250061,0.9652642,0.8006772990000001
4a59c201,0.20105811953544614,0.938583,0.5056083502722014,0.7561572790145871,0.455547586865723,0.7934700250625609,0.4680101275444029,0.7581184118536851,0.938583,0.26297232508659363,0.20105811953544614,0.40586072,0.543206573
29d46646,0.08999,0.569364130496979,0.33709250441711447,0.341173648834229,0.46511095225810994,0.569364130496979,0.306820303201675,0.32049114605290197,0.08999,0.433380663394928,0.4632225334644318,0.33301136,0.32788729699999997
3261e3ee,0.252527,0.9999880790710448,0.9959700366659979,0.999632239341736,0.972021180093288,0.9999740123748779,0.9991179108619691,0.9929214042035779,0.252527,0.999018669128418,0.9999880790710448,0.98715568,0.8037925359999999
89bb7fca,0.29853392,0.995798408985138,0.822723549678922,0.775332808494568,0.81391706481576,0.8315300345420841,0.941133618354797,0.8978458028941899,0.44164899999999996,0.9446688890457152,0.995798408985138,0.29853392,0.54738003
c409f194,0.00012042780144838616,0.978223,0.8567452780040324,0.7325394153594971,0.8252154060080649,0.7908208966255191,0.93723464012146,0.9015604602781371,0.978223,0.00012042780144838616,0.2713099420070648,0.88827515,0.9252595309999999
72bd3e45,0.4125754535198212,0.9257585406303409,0.6554456253452301,0.723019361495972,0.514989468138665,0.916070818901062,0.9257585406303409,0.805876499743917,0.686909,0.4125754535198212,0.6239822506904602,0.48235843,0.577164888
90c293d2,0.0009759500971995293,0.601583,0.1436271781451065,0.15324285626411402,0.134011500026099,0.321387082338333,0.41486456990242,0.15888698214674402,0.601583,0.03490890935063362,0.0009759500971995293,0.05960611,0.035389878
d43a187c,0.41070223,0.8763765692710876,0.595711588859558,0.604978024959564,0.7011566020548339,0.586445152759552,0.576189637184143,0.747220481310658,0.568529,0.8763765692710876,0.6413636207580566,0.41070223,0.413986564
b01bf536,0.2865001,0.832947134971619,0.604761153459549,0.622792363166809,0.4894367915205661,0.832947134971619,0.5867299437522889,0.662954079071481,0.632601,0.7336421608924866,0.4823524057865143,0.2865001,0.44735422700000005
18c308c7,0.09617128223180772,0.581608,0.39161507576704013,0.12415072321891801,0.381539251208305,0.484197586774826,0.323962092399597,0.104228869230304,0.581608,0.4016909003257752,0.09617128223180772,0.57346541,0.45860320299999996
c5ea95c0,0.235556975007057,0.9166383743286132,0.4319689300884705,0.516206979751587,0.421874273568392,0.34499973058700606,0.235556975007057,0.442063586608549,0.6881510000000001,0.9166383743286132,0.6034116148948669,0.34744242,0.250692338
9248daa9,0.47419399999999995,0.9389343857765201,0.7447276436537502,0.8893591165542599,0.758060281127691,0.9389343857765201,0.8873771429061891,0.858948038151516,0.47419399999999995,0.5827037692070007,0.7313950061798096,0.59451038,0.6857919690000001
93b12419,0.365311,0.9996670484542848,0.8497316537575226,0.953093111515045,0.624372912608087,0.717773020267487,0.976354897022247,0.958204805701222,0.365311,0.9996670484542848,0.9996015429496764,0.67927223,0.746370196
e07665a4,0.2568840384483337,0.961439073085785,0.8120944796186684,0.8768105506896969,0.795848959237337,0.961439073085785,0.951436340808868,0.912238973468991,0.82834,0.2568840384483337,0.491340309381485,0.54698217,0.538580179
6a1a9b91,0.2499580681324005,0.986003160476685,0.7948005706633621,0.948582291603088,0.650110677555203,0.986003160476685,0.9443264007568359,0.9381916343267241,0.9775659999999999,0.2499580681324005,0.3988751769065857,0.4741284,0.651409507
8e1cb96b,0.2532413601875305,0.871991,0.6722280779097354,0.831546664237976,0.733321447819471,0.5533411502838129,0.48452100157737704,0.8307311155987741,0.871991,0.2532413601875305,0.5050490498542786,0.76012939,0.6111347079999999
57c090c7,0.17332692444324493,0.801193,0.48704053518020646,0.5500375032424929,0.369979247972369,0.5170360803604129,0.448007464408875,0.5835508302078771,0.801193,0.6565387845039368,0.17332692444324493,0.45704499,0.45184052
3bf56119,0.07349450886249542,0.815401,0.6286599347345735,0.7106267809867859,0.727272558808327,0.37266987562179604,0.624962389469147,0.768513108318176,0.815401,0.09683361649513243,0.07349450886249542,0.63235748,0.580925107
63d6fcf6,0.1415143758058548,0.5366350000000001,0.4651496207818912,0.475115776062012,0.34121639613062105,0.274647384881973,0.34395107626915,0.455410410186753,0.5366350000000001,0.4748888313770294,0.1415143758058548,0.48585901,0.49872317899999996
9be770cc,0.12283234,0.68352210521698,0.49189808964729353,0.49045380949974104,0.46311906468123204,0.493342369794846,0.61516672372818,0.683191439913745,0.390314,0.68352210521698,0.6264881491661072,0.12283234,0.360746175
80708782,0.392414391040802,0.9268969297409059,0.8313660700000001,0.8993090391159059,0.633496326357126,0.919025957584381,0.9268969297409059,0.923872434314172,0.827199,0.392414391040802,0.6882092952728271,0.83553314,0.744755745
6905e82d,0.14513874724973,0.6784461736679077,0.317604899,0.173343688249588,0.14513874724973,0.245820298790932,0.468952536582947,0.32093032367115604,0.562121,0.6784461736679077,0.307632178068161,0.31788063,0.317329168
5c471255,0.380877,0.9930424690246582,0.7235229180086795,0.779011249542236,0.9079014916718009,0.9221621751785279,0.648097038269043,0.6680345864751229,0.380877,0.9930424690246582,0.8070744872093201,0.55009854,0.604229271
92a45990,0.06658630073070526,0.731063,0.5002880768477915,0.328147321939468,0.4417417201399799,0.6298128366470339,0.368720710277557,0.367686113370723,0.731063,0.558834433555603,0.06658630073070526,0.63582695,0.56398958
ee110bda,0.06881,0.6079257130622864,0.15248555080244403,0.16184513270854903,0.303747988753021,0.470932304859161,0.08232094347477001,0.143125968896339,0.06881,0.6079257130622864,0.07996678352355957,0.2013796,0.137235165
ac337f79,0.17540746927261353,0.8955786824226379,0.619889468005722,0.7787930369377141,0.5053463385626671,0.639216125011444,0.8955786824226379,0.865167764563057,0.439931,0.17540746927261353,0.6920316815376282,0.51968038,0.600562811
4c5e56dd,0.0,0.9150283932685852,0.0034186561807935,0.002135599032044,0.031022135988169,8.369884017199998e-05,0.0,0.004701713329543,0.012357,0.9150283932685852,8.654218314196881e-11,1.1e-07,0.018576724
f278cc6a,0.08244048326683401,0.9429998397827148,0.22792751358252714,0.095708034932613,0.373137079142034,0.487414419651031,0.10022051632404301,0.08244048326683401,0.337417,0.9429998397827148,0.2375005781650543,0.13546152,0.21835444899999998
9cba91e4,0.14409863948822002,0.5135059356689453,0.29548775008580097,0.14409863948822002,0.295753855984658,0.180412024259567,0.306231528520584,0.29522164418694397,0.305711,0.1795460730791092,0.5135059356689453,0.22001976,0.30522683300000003
6247d06a,0.178724884986877,0.8428626060485841,0.4859659705,0.178724884986877,0.462582826483995,0.7846651673316959,0.5343204736709589,0.17919699877650302,0.483892,0.8428626060485841,0.3057921528816223,0.79053378,0.48803994100000003
64a96816,0.009731016121804714,0.629115,0.3795983493218615,0.311548352241516,0.27077703146729604,0.431451022624969,0.386462658643723,0.484354435049709,0.629115,0.1968182474374771,0.009731016121804714,0.37273404,0.41670107799999995
8058e7e7,0.2504695355892181,0.9992129802703856,0.9483418852540115,0.9475694894790649,0.923258237093687,0.9609166383743291,0.9510385394096371,0.949114281028958,0.9513309999999999,0.9992129802703856,0.2504695355892181,0.8020432,0.610723913
614d8fdf,0.02988363802433014,0.834745824337006,0.276031434943619,0.5231556892395021,0.39861741838045395,0.360210239887238,0.834745824337006,0.6925485718190371,0.035218,0.02988363802433014,0.06644940376281737,0.19185263,0.085117579
55bd7491,0.101658478135889,0.8395480513572693,0.4799377162079327,0.13477037847042098,0.48283815161790705,0.209290876984596,0.311840981245041,0.101658478135889,0.5940449999999999,0.4770372807979584,0.8395480513572693,0.71579099,0.500101626
c76353ea,0.0862923264503479,0.794776,0.4354182630204849,0.409618884325027,0.47617004204541497,0.40106120705604603,0.771491706371307,0.704185811119463,0.794776,0.42897966504096985,0.0862923264503479,0.18778716,0.441856861
c56aab52,0.20573654770851132,0.911210086177941,0.8313318183273076,0.8739573359489441,0.8533534984290602,0.8565542697906491,0.8093101382255551,0.911210086177941,0.701449,0.285517692565918,0.20573654770851132,0.90263945,0.514192462
11ddfec4,0.27648863196372986,0.838369895165889,0.7119387065357969,0.778400540351868,0.476286249756813,0.6874829530715939,0.603282928466797,0.838369895165889,0.6130369999999999,0.7822676301002502,0.27648863196372986,0.73639446,0.7630293370000001
9108a260,0.0,0.8661770820617676,0.006382017167721,0.007701832335441999,0.050320042972744006,0.0,0.0,0.014442448644961999,0.001857,0.8661770820617676,0.07090304791927338,0.00244577,0.005062202
9929fc67,0.044794000685215,0.828344464302063,0.5884268902055915,0.654743671417236,0.5221101089939469,0.7491080760955809,0.828344464302063,0.728438357911517,0.252692,0.2691992521286011,0.044794000685215,0.67374325,0.461889207
2e1acd63,0.260254472494125,0.9287608861923218,0.5235211849212644,0.260254472494125,0.392159196166322,0.5288740396499629,0.518168330192566,0.28403463270796003,0.710955,0.9287608861923218,0.3838561773300171,0.62766898,0.7331969140000001
b04329c3,0.39916453,0.9843742251396179,0.695866229913652,0.775394082069397,0.7085334598273041,0.9050348401069641,0.9843742251396179,0.8390730173144509,0.683199,0.5952591300010681,0.6381136775016785,0.39916453,0.466168165
24c5d2ad,0.12768771,0.7199,0.326682995780179,0.34390851855278,0.147113555595279,0.6704903841018679,0.335480988025665,0.330049536672968,0.7199,0.2661952078342438,0.3233164548873901,0.12768771,0.14801228
679ca3d6,0.016304,0.6918559670448303,0.11924444289700199,0.119128815829754,0.313914576210082,0.291364431381226,0.096117585897446,0.11936006996424998,0.016304,0.6918559670448303,0.11192821711301804,0.17132419,0.111657448
a7cd4c8b,0.1688770204782486,0.93255413,0.29834675387495746,0.19465941190719602,0.338710219888017,0.24740777909755698,0.7183521389961239,0.257983287861898,0.42014399999999996,0.19658099114894867,0.1688770204782486,0.93255413,0.62887913
910c7a11,0.35355353355407715,0.773107147096989,0.600466534996167,0.6994699835777279,0.555663437992334,0.40655499696731606,0.6622647643089289,0.773107147096989,0.390329,0.4836404323577881,0.35355353355407715,0.70630091,0.645269632
52770a14,0.007579116616398095,0.5425673723220825,0.19862651808579251,0.107703849673271,0.24292141787707802,0.197509080171585,0.06020009145140599,0.098454653776845,0.214837,0.5425673723220825,0.007579116616398095,0.26572937,0.19974395600000003
d2041d74,0.43790361285209656,0.9415222406387329,0.814249042,0.8697654604911801,0.763488496169448,0.9415222406387329,0.924620687961578,0.895821299385186,0.848301,0.5567017793655396,0.43790361285209656,0.64827639,0.7801970840000001
0c650b7b,0.0940624251961708,0.542506658323109,0.2644590869976045,0.258074223995209,0.542506658323109,0.35261949896812395,0.19384999573230702,0.21927173772648997,0.34412,0.2535676658153534,0.0940624251961708,0.27084395,0.274302214
9ef182ba,0.1321946084499359,0.935149312019348,0.540070477549068,0.736210823059082,0.6872704100981359,0.935149312019348,0.841935396194458,0.7829491208546129,0.304311,0.24393072724342346,0.1321946084499359,0.292952,0.392870545
45c7e999,0.3796423375606537,0.8796780000000001,0.5964306890425259,0.5857948660850519,0.391969413720071,0.49686455726623496,0.584725856781006,0.703903344632992,0.8796780000000001,0.3796423375606537,0.7683663368225098,0.83463764,0.6070665120000001
7dcfa04d,0.03722595050930977,0.6866743564605713,0.210271531587932,0.15933553874492598,0.183963868510909,0.17610114812851,0.236579194664955,0.180505336304406,0.5445,0.6866743564605713,0.03722595050930977,0.40472379,0.562269688
8696136a,0.4089600741863251,0.9996930360794068,0.9066536340135336,0.937073707580566,0.8982722680270671,0.9484487175941471,0.851506352424622,0.88627096456499,0.915035,0.4089600741863251,0.9996930360794068,0.96137738,0.873984098
e2e957ba,0.17065198719501495,0.70188695192337,0.48163516388271754,0.42882868647575395,0.44515632776543496,0.611829340457916,0.70188695192337,0.6820489207853622,0.5181140000000001,0.17065198719501495,0.2150353491306305,0.41398942,0.532458067
2fd07377,0.12489933520555495,0.68963,0.4378326259902573,0.36583700776100203,0.367337716389447,0.52246105670929,0.42582803964614896,0.547075847847078,0.68963,0.4408285319805145,0.12489933520555495,0.43483672,0.589603007
388dd3bb,0.0235609132796526,0.515003,0.06777390318864508,0.06334369629621499,0.07204740201938001,0.115855202078819,0.21439194679260298,0.09814411705013498,0.515003,0.06350040435791016,0.0235609132796526,0.03157752,0.062313624000000005
5b6305ad,0.10624053,0.6037399999999999,0.26922297477722146,0.277375996112823,0.21872269031126101,0.379838317632675,0.351676762104034,0.32111016432544104,0.6037399999999999,0.16082952916622162,0.2610699534416199,0.10624053,0.203521669
fe05fc09,0.09677775,0.515924285217446,0.2102363457903265,0.206471085548401,0.214001606032252,0.15968210995197302,0.44189855456352206,0.515924285217446,0.264403,0.1818121820688248,0.4402010142803192,0.09677775,0.146507815
4bdcb525,0.32486456632614136,0.907628529335386,0.7353381800000001,0.8144486546516422,0.649342854171991,0.601743519306183,0.796004712581635,0.907628529335386,0.903015,0.32486456632614136,0.5914477705955505,0.72128242,0.74939394
